assumption_id,assumption_title,scenario,company,year,metric,value,unit,derivation_type,confidence,formula_or_rule,why_this_number,source_ids,assumption_ids,replacement_path
A08,tokens_per_second_per_mw,Bull,Google,2026,reference_serving_tps_per_mw,548660,generated output tokens/sec/MW,Workload-adjusted benchmark proxy,Medium-High,fleet_reference_tps_per_mw * commercial_workload_fit_factor,This is the coefficient used for headline token generation; it is intentionally below the raw public reference unless the commercial workload is closely matched.,SRC_SEMIANALYSIS_INFERENCEX; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Provider production output-token throughput with comparable workload/SLO.
A08,tokens_per_second_per_mw,Bull,Google,2026,purpose_built_tps_per_mw,579952,generated output tokens/sec/MW,Conservative no-uplift proxy,Medium-High,purpose_built_tps_per_mw = purpose_built_reference_tps_per_mw * commercial_workload_fit_factor until comparable output-token benchmark is adopted,No comparable public output-token/MW row adopted; B200 public reference placeholder is used and remains editable.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Matched-workload generated-output benchmark for the provider purpose-built accelerator.
A05,inference_power_share,Bull,Google,2026,inference_power_share,0.6,share of AI IT load,Scenario allocation,Medium-High,inference_gw = ai_it_load_gw * inference_power_share,Ironwood is positioned for inference and Gemini is commercialized across products; inference share increases as a scenario.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Provider-specific inference/training workload power telemetry.
A05,inference_power_share,Bull,Google,2026,inference_gw,1.034,GW,Derived formula,Medium-High,ai_it_load_gw * inference_power_share,This is the operational power eligible to become commercial generated output tokens through the selected TPS/MW proxy.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Recompute after AI allocation or inference-share evidence changes.
A06,training_power_share,Bull,Google,2026,training_power_share,0.4,share of AI IT load,Derived allocation,Medium-High,1 - inference_power_share,Training receives the complementary modeled AI IT allocation; it is not a disclosed company workload split.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Provider-specific inference/training workload power telemetry.
A06,training_power_share,Bull,Google,2026,training_gw,0.689,GW,Derived formula,Medium-High,ai_it_load_gw * training_power_share,Training GW is shown separately so commercial inference token capacity is not overstated.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Recompute after AI allocation or workload-split evidence changes.
A08,tokens_per_second_per_mw,Bull,Google,2026,tokens_per_second_per_mw,548660,generated output tokens/sec/MW,Derived estimate + benchmark calibration,Medium-High,fleet_reference_tps_per_mw * commercial_workload_fit_factor,"GPT-OSS 120B B200 output-token benchmark proxy. TPU/Ironwood presence is shown, but no unmatched efficiency premium is applied. Common filter: B200, single_turn, ISL=1024, OSL=1024, output_tok_s_mw p50. Commercial workload fit factor: Gemini serving is closed and TPU-heavy with product and multimodal routing; no matched production TPS/MW is adopted.",SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; SRC_SEMIANALYSIS_INFERENCEX; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Comparable production output-token throughput with model, hardware, precision, ISL/OSL and SLO matched."
A01,contracted_power_gw,Bull,Google,2027,contracted_power_gw,5.375,GW,Scenario capacity envelope,Medium-High,linear interpolation between 2026 and 2030 company capacity endpoints,"Scenario envelope for Gemini-serving capacity; official TPU hardware direction is disclosed, company-level contracted GW is not.",ASSUMP_POWER_RAMP; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Company/site-level committed MW/GW, interconnect and contract disclosure."
A02,active_power_gw,Bull,Google,2027,operational_deployment_share,0.67460465,share,Scenario conversion,Medium-High,active_power_gw / contracted_power_gw,This is the single explicit conversion from contracted/attributed capacity to operationally usable capacity.,ASSUMP_POWER_RAMP; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Energized operational capacity divided by contracted/attributed capacity.
A02,active_power_gw,Bull,Google,2027,active_power_gw,3.626,GW,Derived scenario,Medium-High,contracted_power_gw * operational_deployment_share,"TPU generation availability supports ramp direction, while active GW remains a staged deployment estimate.",ASSUMP_POWER_RAMP; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Energization dates, accelerator deliveries and operational powered-rack telemetry."
A03,pue,Bull,Google,2027,pue,1.18,ratio,Scenario parameter,Medium-High,it_load_gw = active_power_gw / pue,No provider-wide site-level PUE is used as a disclosed fact; PUE represents facility-to-IT conversion within the scenario.,ASSUMP_POWER_RAMP,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Site-level measured PUE matched to attributed AI capacity.
A02,active_power_gw,Bull,Google,2027,it_load_gw,3.073,GW,Derived formula,Medium-High,active_power_gw / pue,Facility power is converted to IT-deliverable power before attributing AI workloads.,ASSUMP_POWER_RAMP; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Recompute once active power and PUE become site-observable.
A04,ai_workload_share,Bull,Google,2027,ai_workload_share,0.88,share,Scenario allocation,Medium-High,ai_it_load_gw = it_load_gw * ai_workload_share,Gemini/Vertex TPU serving is AI-dedicated in the modeled capacity envelope; 88% excludes platform/reserve load.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Model-owner AI workload allocation or cluster scheduling telemetry.
A04,ai_workload_share,Bull,Google,2027,ai_it_load_gw,2.704,GW,Derived formula,Medium-High,it_load_gw * ai_workload_share,Only the AI-attributed portion of IT load enters training/inference allocation.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Recompute after ai_workload_share is replaced by telemetry.
A11,gpu_asic_mix,Bull,Google,2027,gpu_share,0.175,share of inference-serving accelerator load,Numeric scenario,Medium-High,gpu_share interpolated from company 2026/2030 accelerator-mix endpoints,"Google officially positions Ironwood as an inference TPU and publicly documents TPU generations; TPU-heavy serving is modeled, not measured fleet share.",SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Gemini production serving throughput/power or TPU-versus-GPU serving allocation disclosure.
A11,gpu_asic_mix,Bull,Google,2027,h200_share,0.077,share of inference-serving accelerator load,Editable numeric scenario,Medium-High,h200_share = gpu_share * default_gpu_generation_mix_h200,Default GPU-generation migration assumption; executive workbook allows later manual replacement by company/year/scenario.,SRC_SEMIANALYSIS_INFERENCEX; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Company fleet inventory, accelerator-hours or procurement/deployment records by GPU generation."
A11,gpu_asic_mix,Bull,Google,2027,b200_share,0.068,share of inference-serving accelerator load,Editable numeric scenario,Medium-High,b200_share = gpu_share * default_gpu_generation_mix_b200,Default GPU-generation migration assumption; executive workbook allows later manual replacement by company/year/scenario.,SRC_SEMIANALYSIS_INFERENCEX; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Company fleet inventory, accelerator-hours or procurement/deployment records by GPU generation."
A11,gpu_asic_mix,Bull,Google,2027,gb200_share,0.03,share of inference-serving accelerator load,Editable numeric scenario,Medium-High,gb200_share = gpu_share * default_gpu_generation_mix_gb200,Default GPU-generation migration assumption; executive workbook allows later manual replacement by company/year/scenario.,SRC_SEMIANALYSIS_INFERENCEX; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Company fleet inventory, accelerator-hours or procurement/deployment records by GPU generation."
A11,gpu_asic_mix,Bull,Google,2027,purpose_built_accelerator_share,0.825,share of inference-serving accelerator load,Numeric scenario,Medium-High,1 - gpu_share,"Purpose-built bucket: TPU / Ironwood. Google officially positions Ironwood as an inference TPU and publicly documents TPU generations; TPU-heavy serving is modeled, not measured fleet share.",SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Gemini production serving throughput/power or TPU-versus-GPU serving allocation disclosure.
A08,tokens_per_second_per_mw,Bull,Google,2027,fleet_reference_tps_per_mw,697560,generated output tokens/sec/MW,Fleet-weighted public benchmark reference,Medium-High,h200_share*h200_reference + b200_share*b200_reference + gb200_share*gb200_reference + purpose_built_share*purpose_built_reference,"Selected InferenceX proxy model: gptoss120b. Each GPU-generation reference is public benchmark input or documented B200 placeholder, not measured company production throughput.",SRC_SEMIANALYSIS_INFERENCEX; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Comparable production output-token throughput or a more closely matched benchmark.
A08,tokens_per_second_per_mw,Bull,Google,2027,commercial_workload_fit_factor,0.8,share of public reference throughput,Scenario assumption,Medium-High,reference_serving_tps_per_mw = fleet_reference_tps_per_mw * commercial_workload_fit_factor,"Commercial workload class: Gemini product-integrated multimodal assistant. Closed-model, reasoning, long-context and SLO mismatch is made explicit rather than hiding it in the benchmark.",SRC_SEMIANALYSIS_INFERENCEX; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Matched commercial serving benchmark by product surface, context shape and latency SLO."
A08,tokens_per_second_per_mw,Bull,Google,2027,reference_serving_tps_per_mw,558048,generated output tokens/sec/MW,Workload-adjusted benchmark proxy,Medium-High,fleet_reference_tps_per_mw * commercial_workload_fit_factor,This is the coefficient used for headline token generation; it is intentionally below the raw public reference unless the commercial workload is closely matched.,SRC_SEMIANALYSIS_INFERENCEX; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Provider production output-token throughput with comparable workload/SLO.
A08,tokens_per_second_per_mw,Bull,Google,2027,purpose_built_tps_per_mw,579952,generated output tokens/sec/MW,Conservative no-uplift proxy,Medium-High,purpose_built_tps_per_mw = purpose_built_reference_tps_per_mw * commercial_workload_fit_factor until comparable output-token benchmark is adopted,No comparable public output-token/MW row adopted; B200 public reference placeholder is used and remains editable.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Matched-workload generated-output benchmark for the provider purpose-built accelerator.
A05,inference_power_share,Bull,Google,2027,inference_power_share,0.65,share of AI IT load,Scenario allocation,Medium-High,inference_gw = ai_it_load_gw * inference_power_share,Ironwood is positioned for inference and Gemini is commercialized across products; inference share increases as a scenario.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Provider-specific inference/training workload power telemetry.
A05,inference_power_share,Bull,Google,2027,inference_gw,1.758,GW,Derived formula,Medium-High,ai_it_load_gw * inference_power_share,This is the operational power eligible to become commercial generated output tokens through the selected TPS/MW proxy.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Recompute after AI allocation or inference-share evidence changes.
A06,training_power_share,Bull,Google,2027,training_power_share,0.35,share of AI IT load,Derived allocation,Medium-High,1 - inference_power_share,Training receives the complementary modeled AI IT allocation; it is not a disclosed company workload split.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Provider-specific inference/training workload power telemetry.
A06,training_power_share,Bull,Google,2027,training_gw,0.947,GW,Derived formula,Medium-High,ai_it_load_gw * training_power_share,Training GW is shown separately so commercial inference token capacity is not overstated.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Recompute after AI allocation or workload-split evidence changes.
A08,tokens_per_second_per_mw,Bull,Google,2027,tokens_per_second_per_mw,558048,generated output tokens/sec/MW,Derived estimate + benchmark calibration,Medium-High,fleet_reference_tps_per_mw * commercial_workload_fit_factor,"GPT-OSS 120B B200 output-token benchmark proxy. TPU/Ironwood presence is shown, but no unmatched efficiency premium is applied. Common filter: B200, single_turn, ISL=1024, OSL=1024, output_tok_s_mw p50. Commercial workload fit factor: Gemini serving is closed and TPU-heavy with product and multimodal routing; no matched production TPS/MW is adopted.",SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; SRC_SEMIANALYSIS_INFERENCEX; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Comparable production output-token throughput with model, hardware, precision, ISL/OSL and SLO matched."
A01,contracted_power_gw,Bull,Google,2028,contracted_power_gw,6.25,GW,Scenario capacity envelope,Medium-High,linear interpolation between 2026 and 2030 company capacity endpoints,"Scenario envelope for Gemini-serving capacity; official TPU hardware direction is disclosed, company-level contracted GW is not.",ASSUMP_POWER_RAMP; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Company/site-level committed MW/GW, interconnect and contract disclosure."
A02,active_power_gw,Bull,Google,2028,operational_deployment_share,0.80288,share,Scenario conversion,Medium-High,active_power_gw / contracted_power_gw,This is the single explicit conversion from contracted/attributed capacity to operationally usable capacity.,ASSUMP_POWER_RAMP; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Energized operational capacity divided by contracted/attributed capacity.
A02,active_power_gw,Bull,Google,2028,active_power_gw,5.018,GW,Derived scenario,Medium-High,contracted_power_gw * operational_deployment_share,"TPU generation availability supports ramp direction, while active GW remains a staged deployment estimate.",ASSUMP_POWER_RAMP; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,"Energization dates, accelerator deliveries and operational powered-rack telemetry."
A03,pue,Bull,Google,2028,pue,1.18,ratio,Scenario parameter,Medium-High,it_load_gw = active_power_gw / pue,No provider-wide site-level PUE is used as a disclosed fact; PUE represents facility-to-IT conversion within the scenario.,ASSUMP_POWER_RAMP,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Site-level measured PUE matched to attributed AI capacity.
A02,active_power_gw,Bull,Google,2028,it_load_gw,4.252,GW,Derived formula,Medium-High,active_power_gw / pue,Facility power is converted to IT-deliverable power before attributing AI workloads.,ASSUMP_POWER_RAMP; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Recompute once active power and PUE become site-observable.
A04,ai_workload_share,Bull,Google,2028,ai_workload_share,0.88,share,Scenario allocation,Medium-High,ai_it_load_gw = it_load_gw * ai_workload_share,Gemini/Vertex TPU serving is AI-dedicated in the modeled capacity envelope; 88% excludes platform/reserve load.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Model-owner AI workload allocation or cluster scheduling telemetry.
A04,ai_workload_share,Bull,Google,2028,ai_it_load_gw,3.742,GW,Derived formula,Medium-High,it_load_gw * ai_workload_share,Only the AI-attributed portion of IT load enters training/inference allocation.,SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Recompute after ai_workload_share is replaced by telemetry.
A11,gpu_asic_mix,Bull,Google,2028,gpu_share,0.15,share of inference-serving accelerator load,Numeric scenario,Medium-High,gpu_share interpolated from company 2026/2030 accelerator-mix endpoints,"Google officially positions Ironwood as an inference TPU and publicly documents TPU generations; TPU-heavy serving is modeled, not measured fleet share.",SRC_GOOGLE_GEMINI_TOKENS; SRC_GOOGLE_IRONWOOD; SRC_GOOGLE_TPU_V6E; ASSUMP_NUMERIC_ACCELERATOR_MIX,ASSUMP_TPU_EFFICIENCY; ASSUMP_POWER_RAMP; ASSUMP_NUMERIC_ACCELERATOR_MIX; ASSUMP_INFERENCE_SHARE_NOT_FACT_60,Gemini production serving throughput/power or TPU-versus-GPU serving allocation disclosure.
